,id,Time,Tweet
170,1519041706322186242,2023-02-14 14:16:42+00:00,b'@derspiegel Have seit dem 11. Lebensjahr Heuschnupfen.    Als Jugendlicher musste ich sogar hin und wieder ins Kran... https://t.co/TfGVqTGp9r'
172,61576864,2023-02-14 14:16:00+00:00,"b'@DianeSolomonOR thank you for sharing your powerful story filled with gems!! Oh, dont worry about that,"" my docto... https://t.co/LpmHSiaI6i'"
173,497117716,2023-02-14 14:15:49+00:00,"b""I couldn't breathe, and it's not because of asthma \n\n#SaveWarriorNun\n#WarriorNun"""
174,821816909700206593,2023-02-14 14:15:35+00:00,b'@LKroack I will. They did blood work on her and that was clear. They determined it was asthma from X-rays. Not sure... https://t.co/t2DCNO0rRZ'
175,1434389587359506438,2023-02-14 14:15:08+00:00,"b""your city gave me asthma \n \n so that's why i'm fucking leaving"""
176,3361149118,2023-02-14 14:14:25+00:00,b'. @MBArenaBerlin darf man Asthma Sprays in die Halle nehmen oder muss man ein Attest dafur haben?? #ateezinberlin'
177,1456302504447291402,2023-02-14 14:14:07+00:00,"b""Makes sense, if you're not breathing in noxious exhaust fumes, less ER visits. It doesnt take that many electric c... https://t.co/eBY4njV71G"""
178,1541210047585603584,2023-02-14 14:13:26+00:00,b'Daming gagawin tapos may pneumonia ka ulit na inuubo pa. Asthma otw na.'
180,1108709753860046850,2023-02-14 14:13:12+00:00,b'@ReddogOHIO Fred diagnosed w asthma-heavy/labored breathing &amp; sometimes gagging/foaming at mouth. He also had what... https://t.co/gXZZpU9jdY'
181,1152453010796056576,2023-02-14 14:11:30+00:00,"b'RT @LifeAfterArt: @ErinBrockovich When polyvinyl chloride burns it makes harmful stuff, including hydrogen chloride gas - which as soon as...'"
182,1570037225194426371,2023-02-14 14:11:28+00:00,"b'North America Asthma Drugs Market Technological Advancements, Demand and Future Industry Trends 2028\n\nhttps://t.co/yWBu5SQyy2'"
183,944998520485920768,2023-02-14 14:11:23+00:00,"b'agoy, surewin aatakihin ako ng asthma ko bukas'"
184,1503419511176847361,2023-02-14 14:11:16+00:00,b'RT @ElectionWiz: Biden admin met with woke group that funded fake study linking gas stoves to asthma\n\nhttps://t.co/PRoPNMAjTr'
186,1593137726580195333,2023-02-14 14:11:01+00:00,"b'... rancher candies. Thats the cure to Covid-19, Spruce, Bronchitis, Gout, aka Asthma, Pastor Racasner did nothing c... https://t.co/UbWYadQGWo'"
187,1570037225194426371,2023-02-14 14:10:22+00:00,"b'North America Asthma Spacers Market Trend, Opportunities, Key Players, Growth Factors, Revenue Analysis, 2022-2028\n\nhttps://t.co/WERfKiztsZ'"
189,1590036162126794755,2023-02-14 14:07:05+00:00,"b'@BugdenSteven Asthma in kids has nothing to do with obesity epidemic. Kids play video games all day, no exercise.'"
190,2876907620,2023-02-14 14:06:50+00:00,b'(?)\n\n https://t.co/al1KewtmSC'
192,602118715,2023-02-14 14:06:02+00:00,"b""Happy Valentine's Day from the team at the Asthma &amp; Allergy Center! Wishing you an extra special day! ... https://t.co/8j5iKdBgPi"""
193,1489624577479258115,2023-02-14 14:05:24+00:00,b'RT @UbisimVR: Max has an asthma exacerbation and needs emergent nursing care! Which pediatric scenarios would you design with the intuitive...'
195,824530928043225088,2023-02-14 14:04:04+00:00,b'uhhh anyway back to assuming my asthma acting up is based on allergies and poor health unrelated to environmental d... https://t.co/D01OSPINNp'
196,4045788100,2023-02-14 14:03:49+00:00,"b'gezeichnet, eine ehemalige Schulerin mit Asthma und Immunschwache, die wegen monatelanger Krankheit (durch ""nur ne... https://t.co/QGKXDDpqrY'"
