id,Time,Tweet
15947623,2023-01-30 15:59:12+00:00,"b""It's clear that our infrastructure needs to be upgraded to dramatically reduce the spread since we apparently can't\xe2\x80\xa6 https://t.co/iSUhUGIvWb"""
3002686312,2023-01-30 15:58:48+00:00,b'\xe2\x80\x9cYou would be a terrible hostage. Your asthma is too damn bad. No amount of heavy rock music could drown out your coughing\xe2\x80\x9d'
1369729778551492611,2023-01-30 15:58:07+00:00,b'lowkey starting to realize. I couldn\xe2\x80\x99t do asthma'
272664999,2023-01-30 15:57:38+00:00,b'RT @EllaRobertaFdn: Date for the diary. Join us in 2weeks at @RambertDance building in Waterloo on Weds 15 Feb from 17:00 to remember Ella\xe2\x80\xa6'
419573516,2023-01-30 15:56:47+00:00,b'RT @EllaRobertaFdn: Date for the diary. Join us in 2weeks at @RambertDance building in Waterloo on Weds 15 Feb from 17:00 to remember Ella\xe2\x80\xa6'
30778130,2023-01-30 15:56:40+00:00,b'@ericareport Same for me also age 65\nHave type II diabetes and asthma'
1314328267055403008,2023-01-30 15:56:37+00:00,b'@strawbunnycakes I developed a cat allergy (I have 3 cats) and asthma after covid \xf0\x9f\x98\x9e I had no allergies beforehand a\xe2\x80\xa6 https://t.co/GikFgo5sR6'
94236920,2023-01-30 15:56:11+00:00,"b'They\xe2\x80\x99re at the limit of what they can do, which is why one of my referrals to the severe asthma clinic as they have\xe2\x80\xa6 https://t.co/N0K237X8tY'"
1125727031407173634,2023-01-30 15:54:21+00:00,"b""This article is for you if you're looking for information on how and when to take steroid tablets for asthma. Under\xe2\x80\xa6 https://t.co/B12s1Q7u4t"""
2151387333,2023-01-30 15:53:35+00:00,b'Date for the diary. Join us in 2weeks at @RambertDance building in Waterloo on Weds 15 Feb from 17:00 to remember E\xe2\x80\xa6 https://t.co/AbNPWJXPeJ'
763691362747314181,2023-01-30 15:51:57+00:00,"b'RT @LungHealthFdn: Join Dr. Louis-Philippe Boulet, a Respirologist with the Quebec Heart and Lung Institute, to examine the impact of diagn\xe2\x80\xa6'"
1219245199,2023-01-30 15:51:41+00:00,b'RT @RejiYates: Number 5 really stood out to me cause I have asthma and I assumed I wouldn\xe2\x80\x99t get any cover because of it BUT @ThatGuyC was v\xe2\x80\xa6'
